protein_id,reaction_id
Q1QZ92,RHEA:28094
Q21C73,RHEA:28094
Q21II7,RHEA:28094
Q21XE6,RHEA:28094
Q28VU8,RHEA:28094
Q2G0B4,RHEA:28094
Q2G3F4,RHEA:28094
Q2IMA5,RHEA:28094
Q2J2D8,RHEA:28094
Q2J4I7,RHEA:28094
Q2J987,RHEA:28094
Q2JAC3,RHEA:28094
Q2JJZ9,RHEA:28094
Q2JXZ9,RHEA:28094
Q2KDF4,RHEA:28094
Q2KX31,RHEA:28094
Q2LXE8,RHEA:28094
Q2N736,RHEA:28094
Q2NIA2,RHEA:28094
Q2NWE3,RHEA:28094
Q2RKY8,RHEA:28094
Q2RTE2,RHEA:28094
Q2RYH3,RHEA:28094
Q2S5P8,RHEA:28094
Q2SL19,RHEA:28094
Q2SUY6,RHEA:28094
Q2SYE1,RHEA:28094
Q2W724,RHEA:28094
Q2W9Z8,RHEA:28094
Q2Y6P3,RHEA:28094
Q2YSP8,RHEA:28094
Q30UH8,RHEA:28094
Q310A3,RHEA:28094
Q31B42,RHEA:28094
Q31EL5,RHEA:28094
Q31LS2,RHEA:28094
Q31WX8,RHEA:28094
Q38VP0,RHEA:28094
Q39HK8,RHEA:28094
Q39IU8,RHEA:28094
Q39QX7,RHEA:28094
Q3A6V2,RHEA:28094
Q3ACY1,RHEA:28094
Q3AH68,RHEA:28094
Q3ATC0,RHEA:28094
Q3AZZ7,RHEA:28094
Q3B5P9,RHEA:28094
Q3BZ95,RHEA:28094
Q3IDA4,RHEA:28094
Q3IHV1,RHEA:28094
Q3IYQ0,RHEA:28094
Q3J7B5,RHEA:28094
Q3K3N4,RHEA:28094
Q3K9J0,RHEA:28094
Q3KD12,RHEA:28094
Q3MFH9,RHEA:28094
Q3SFG5,RHEA:28094
Q3SWA8,RHEA:28094
Q3YXI5,RHEA:28094
Q46L84,RHEA:28094
Q474P6,RHEA:28094
Q478U2,RHEA:28094
Q47NU8,RHEA:28094
Q47W31,RHEA:28094
Q48JI5,RHEA:28094
Q48VA9,RHEA:28094
Q493X5,RHEA:28094
Q49VN0,RHEA:28094
Q4FNI5,RHEA:28094
Q4FR05,RHEA:28094
Q4JVN6,RHEA:28094
Q4JXD8,RHEA:28094
Q4KC13,RHEA:28094
Q4L4A6,RHEA:28094
Q4ZS30,RHEA:28094
Q55684,RHEA:28094
Q576S3,RHEA:28094
Q5E2K6,RHEA:28094
Q5F6K4,RHEA:28094
Q5FUS6,RHEA:28094
Q5GU80,RHEA:28094
Q5HHY5,RHEA:28094
Q5HWW4,RHEA:28094
Q5L3H7,RHEA:28094
Q5LJ30,RHEA:28094
Q5LLZ3,RHEA:28094
Q5M1R0,RHEA:28094
Q5M6A1,RHEA:28094
Q5N052,RHEA:28094
Q5P6K4,RHEA:28094
Q5PC81,RHEA:28094
Q5QUY5,RHEA:28094
Q5SLX1,RHEA:28094
Q5UXT1,RHEA:28094
Q5WCX5,RHEA:28094
Q5WH44,RHEA:28094
Q5WNX2,RHEA:28094
Q5XDV8,RHEA:28094
Q5YVL4,RHEA:28094
Q60B18,RHEA:28094
Q63AN4,RHEA:28094
Q63DZ3,RHEA:28094
Q63GU6,RHEA:28094
Q63RM9,RHEA:28094
Q63V58,RHEA:28094
Q650L9,RHEA:28094
Q65FP0,RHEA:28094
Q65LE3,RHEA:28094
Q662A7,RHEA:28094
Q67LG6,RHEA:28094
Q6A5N5,RHEA:28094
Q6AKL2,RHEA:28094
Q6D159,RHEA:28094
Q6FBS3,RHEA:28094
Q6FDP8,RHEA:28094
Q6FEB4,RHEA:28094
Q6GIV9,RHEA:28094
Q6HI21,RHEA:28094
Q6HLG8,RHEA:28094
Q6HND2,RHEA:28094
Q6HPB7,RHEA:28094
Q6ME04,RHEA:28094
Q7M8Z9,RHEA:28094
Q7MUH6,RHEA:28094
Q7N0B9,RHEA:28094
Q7NG92,RHEA:28094
Q7NWQ2,RHEA:28094
Q7NYE7,RHEA:28094
Q7U482,RHEA:28094
Q7UNQ8,RHEA:28094
Q7V1C3,RHEA:28094
Q7V8Z1,RHEA:28094
Q7VCK5,RHEA:28094
Q7VEQ2,RHEA:28094
Q7VXA0,RHEA:28094
Q7WLL4,RHEA:28094
Q81CP1,RHEA:28094
Q81G27,RHEA:28094
Q81HV4,RHEA:28094
Q81T84,RHEA:28094
Q81V21,RHEA:28094
Q81VC9,RHEA:28094
Q827A4,RHEA:28094
Q82NI4,RHEA:28094
Q82Y49,RHEA:28094
Q831R1,RHEA:28094
Q83GH4,RHEA:28094
Q83HQ7,RHEA:28094
Q87CN8,RHEA:28094
Q87SL0,RHEA:28094
Q880L3,RHEA:28094
Q88IY7,RHEA:28094
Q88SK7,RHEA:28094
Q898B8,RHEA:28094
Q89WH1,RHEA:28094
Q8A2U3,RHEA:28094
Q8CTJ6,RHEA:28094
Q8CWZ1,RHEA:28094
Q8CXK0,RHEA:28094
Q8D281,RHEA:28094
Q8DEG8,RHEA:28094
Q8DKW4,RHEA:28094
Q8E7M0,RHEA:28094
Q8E9K1,RHEA:28094
Q8EHD3,RHEA:28094
Q8F397,RHEA:28094
Q8FTC9,RHEA:28094
Q8G6C4,RHEA:28094
Q8KA52,RHEA:28094
Q8KFJ7,RHEA:28094
Q8NQC3,RHEA:28094
Q8NXQ4,RHEA:28094
Q8PDZ9,RHEA:28094
Q8PQW6,RHEA:28094
Q8RB29,RHEA:28094
Q8RIA6,RHEA:28094
Q8TW25,RHEA:28094
Q8XL56,RHEA:28094
Q8Y1I9,RHEA:28094
Q8YXJ9,RHEA:28094
Q8ZI65,RHEA:28094
Q8ZYX0,RHEA:28094
Q92SP2,RHEA:28094
Q96ZM1,RHEA:28094
Q97KF6,RHEA:28094
Q97LQ3,RHEA:28094
Q97X94,RHEA:28094
Q98DM7,RHEA:28094
Q98NJ1,RHEA:28094
Q9A2G0,RHEA:28094
Q9CC42,RHEA:28094
Q9CDM7,RHEA:28094
Q9FB58,RHEA:28094
Q9FC36,RHEA:28094
Q9I2E5,RHEA:28094
Q9JSY6,RHEA:28094
Q9K0Z3,RHEA:28094
Q9K407,RHEA:28094
Q9KCP8,RHEA:28094
Q9KFL5,RHEA:28094
Q9KIN5,RHEA:28094
Q9KUJ4,RHEA:28094
Q9PCE0,RHEA:28094
Q9PIS4,RHEA:28094
Q9RB37,RHEA:28094
Q9RNL1,RHEA:28094
Q9RX61,RHEA:28094
Q9WZZ5,RHEA:28094
O31611,RHEA:28098
O85341,RHEA:28102
P32056,RHEA:28102
P65553,RHEA:28102
Q8Z5H2,RHEA:28102
Q9F7A2,RHEA:28102
P0A9S4,RHEA:28106
A4X3Q0,RHEA:28110
C5CBV8,RHEA:28118
P19638,RHEA:28122
Q05888,RHEA:28122
P71241,RHEA:28126
Q44576,RHEA:28126
Q48460,RHEA:28126
Q56770,RHEA:28126
Q9ABR0,RHEA:28126
Q9LRC8,RHEA:28130
C5NU54,RHEA:28138
Q1MW86,RHEA:28138
A0A3Q9R4N5,RHEA:28146
P0A952,RHEA:28150
P0DKR8,RHEA:28150
P21673,RHEA:28150
P39909,RHEA:28150
P48026,RHEA:28150
P49431,RHEA:28150
Q01612,RHEA:28150
Q28999,RHEA:28150
Q3T0Q0,RHEA:28150
Q8AXL1,RHEA:28150
Q9JHW6,RHEA:28150
Q9KL03,RHEA:28150
D3WZ85,RHEA:28166
P93243,RHEA:28170
Q0PHS9,RHEA:28174
Q8W2N5,RHEA:28174
Q9AVQ1,RHEA:28174
Q9FPM6,RHEA:28174
O69754,RHEA:28182
Q51520,RHEA:28182
Q51792,RHEA:28182
A0L2R5,RHEA:28190
A0PNJ1,RHEA:28190
A1JML4,RHEA:28190
A1RDZ6,RHEA:28190
A1S1P1,RHEA:28190
A1T5H1,RHEA:28190
A3CYL9,RHEA:28190
A3PVY4,RHEA:28190
A3QJD9,RHEA:28190
A4TEW1,RHEA:28190
A4W9X4,RHEA:28190
A4YCD7,RHEA:28190
A6T9W8,RHEA:28190
A6WUH7,RHEA:28190
A7FSN7,RHEA:28190
A7GC28,RHEA:28190
A8GE12,RHEA:28190
A8H819,RHEA:28190
A9KWZ3,RHEA:28190
B0TT81,RHEA:28190
B1IHX4,RHEA:28190
B1JKL9,RHEA:28190
B1KHA6,RHEA:28190
B1KY93,RHEA:28190
B1LER3,RHEA:28190
B1MFZ9,RHEA:28190
B2HDU8,RHEA:28190
B2VK11,RHEA:28190
B3W9T6,RHEA:28190
B4EVZ1,RHEA:28190
B4TVC7,RHEA:28190
B4U295,RHEA:28190
B5F6I4,RHEA:28190
B5FFC4,RHEA:28190
B5FIE1,RHEA:28190
B5QUG0,RHEA:28190
B5RAJ6,RHEA:28190
B5XWQ7,RHEA:28190
B6IB57,RHEA:28190
B7MVA0,RHEA:28190
B7NU11,RHEA:28190
B7URW2,RHEA:28190
B7VQ44,RHEA:28190
B8CV32,RHEA:28190
B8EDT7,RHEA:28190
B9DZX5,RHEA:28190
C0M691,RHEA:28190
C0MHB1,RHEA:28190
C0Q502,RHEA:28190
C1FVJ1,RHEA:28190
C3L357,RHEA:28190
C3LSH8,RHEA:28190
C4ZY85,RHEA:28190
C5BDE0,RHEA:28190
C6DH28,RHEA:28190
P00813,RHEA:28190
P03958,RHEA:28190
P56658,RHEA:28190
P63908,RHEA:28190
P63910,RHEA:28190
Q036B8,RHEA:28190
Q03L81,RHEA:28190
Q08A11,RHEA:28190
Q0HD92,RHEA:28190
Q0HPH4,RHEA:28190
Q0SQ45,RHEA:28190
Q0TME7,RHEA:28190
Q12I24,RHEA:28190
Q1BCN9,RHEA:28190
Q320Y0,RHEA:28190
Q32FF0,RHEA:28190
Q3IF68,RHEA:28190
Q3K2D4,RHEA:28190
Q3Z1X8,RHEA:28190
Q5E8Q8,RHEA:28190
Q5M4W6,RHEA:28190
Q5ZKP6,RHEA:28190
Q63ZU0,RHEA:28190
Q66AF0,RHEA:28190
Q6D4X4,RHEA:28190
Q6DG22,RHEA:28190
Q6GP70,RHEA:28190
Q73UD0,RHEA:28190
Q7MDL6,RHEA:28190
Q7N4H5,RHEA:28190
Q7VNV1,RHEA:28190
Q839J4,RHEA:28190
Q83RC0,RHEA:28190
Q87TF3,RHEA:28190
Q8D6Q8,RHEA:28190
Q8DTN8,RHEA:28190
Q8E8D4,RHEA:28190
Q8FH99,RHEA:28190
Q8X661,RHEA:28190
Q8XHH8,RHEA:28190
Q8Z6R2,RHEA:28190
Q8ZPL9,RHEA:28190
Q920P6,RHEA:28190
Q97EV1,RHEA:28190
Q9AK25,RHEA:28190
Q9CCL9,RHEA:28190
Q9CIR9,RHEA:28190
Q9X7T2,RHEA:28190
P16142,RHEA:28194
Q1QWN6,RHEA:28194
Q5P5I4,RHEA:28198
A1BIZ7,RHEA:28202
A1BIZ8,RHEA:28202
A1BIZ9,RHEA:28202
A1WXI6,RHEA:28202
A1WXI8,RHEA:28202
A1WXI9,RHEA:28202
A2BQ24,RHEA:28202
A2BQ25,RHEA:28202
A2BQ26,RHEA:28202
A2BVK5,RHEA:28202
A2BVK6,RHEA:28202
A2BVK7,RHEA:28202
A2C100,RHEA:28202
A2C101,RHEA:28202
A2C7T4,RHEA:28202
A2C7T5,RHEA:28202
A2C7T6,RHEA:28202
A2T312,RHEA:28202
A2T391,RHEA:28202
A2T392,RHEA:28202
A3PBR7,RHEA:28202
A3PBR8,RHEA:28202
A3PBR9,RHEA:28202
A3PL16,RHEA:28202
A3PL17,RHEA:28202
A4SCU5,RHEA:28202
A4SCU6,RHEA:28202
A4WR94,RHEA:28202
A4WR96,RHEA:28202
A4WR97,RHEA:28202
A4YNP1,RHEA:28202
A4YNP2,RHEA:28202
A4YNP4,RHEA:28202
A5EQ80,RHEA:28202
A5EQ82,RHEA:28202
A5EQ83,RHEA:28202
A5GJI1,RHEA:28202
A5GJI2,RHEA:28202
A5GJI3,RHEA:28202
A5GUA8,RHEA:28202
A5GUA9,RHEA:28202
A5GUB0,RHEA:28202
A5UUJ4,RHEA:28202
A5UUJ5,RHEA:28202
A5UUJ6,RHEA:28202
A6H5E7,RHEA:28202
A6H5Q1,RHEA:28202
A6YGA3,RHEA:28202
A6YGA4,RHEA:28202
A6YGA5,RHEA:28202
A7NJF9,RHEA:28202
A7NJG0,RHEA:28202
A7NJG1,RHEA:28202
A8G3Q8,RHEA:28202
A8G3Q9,RHEA:28202
A8G3R0,RHEA:28202
A8LQ27,RHEA:28202
A8LQ28,RHEA:28202
A8LQ30,RHEA:28202
A9BEG6,RHEA:28202
A9BEG7,RHEA:28202
A9BEG8,RHEA:28202
A9W9E2,RHEA:28202
B0C7T1,RHEA:28202
B0C7T2,RHEA:28202
B0C929,RHEA:28202
B0JGE2,RHEA:28202
B0JVB1,RHEA:28202
B0TBM6,RHEA:28202
B0TBM7,RHEA:28202
B0TBM8,RHEA:28202
B0UDK6,RHEA:28202
B0UDK8,RHEA:28202
B1LSF9,RHEA:28202
B1LSG1,RHEA:28202
B1X0L5,RHEA:28202
B1XP49,RHEA:28202
B1ZBP2,RHEA:28202
B2IUL7,RHEA:28202
B2J0C5,RHEA:28202
B3EGV3,RHEA:28202
B3EGV4,RHEA:28202
B3ENS3,RHEA:28202
B3EP24,RHEA:28202
B3Q7C4,RHEA:28202
B3QQZ3,RHEA:28202
B3QQZ4,RHEA:28202
B3QZE1,RHEA:28202
B3QZE2,RHEA:28202
B3QZE3,RHEA:28202
B4S591,RHEA:28202
B4S592,RHEA:28202
B4SC78,RHEA:28202
B4SC79,RHEA:28202
B6ITW5,RHEA:28202
B7JV38,RHEA:28202
B7JYK3,RHEA:28202
B7KC04,RHEA:28202
B7KVV7,RHEA:28202
B8EPX5,RHEA:28202
B8EPX7,RHEA:28202
B8G943,RHEA:28202
B8G945,RHEA:28202
B8HSK3,RHEA:28202
B8HUQ3,RHEA:28202
B9KK24,RHEA:28202
B9KK25,RHEA:28202
B9KK27,RHEA:28202
D5ANS3,RHEA:28202
O47041,RHEA:28202
P06267,RHEA:28202
P0CY53,RHEA:28202
P17652,RHEA:28202
P26156,RHEA:28202
P26163,RHEA:28202
P26164,RHEA:28202
P26180,RHEA:28202
P26181,RHEA:28202
P26238,RHEA:28202
P28372,RHEA:28202
P28373,RHEA:28202
P29683,RHEA:28202
P36208,RHEA:28202
P36437,RHEA:28202
P36439,RHEA:28202
P37823,RHEA:28202
P37824,RHEA:28202
P37843,RHEA:28202
P37844,RHEA:28202
P37845,RHEA:28202
P37846,RHEA:28202
P37847,RHEA:28202
P37848,RHEA:28202
P37849,RHEA:28202
P37850,RHEA:28202
P37851,RHEA:28202
P37852,RHEA:28202
P37853,RHEA:28202
P37854,RHEA:28202
P37855,RHEA:28202
P37856,RHEA:28202
P37857,RHEA:28202
P41645,RHEA:28202
P41646,RHEA:28202
P48099,RHEA:28202
P48100,RHEA:28202
P48110,RHEA:28202
P51187,RHEA:28202
P51188,RHEA:28202
P51278,RHEA:28202
P54208,RHEA:28202
P56303,RHEA:28202
P95463,RHEA:28202
Q00237,RHEA:28202
Q00469,RHEA:28202
Q00864,RHEA:28202
Q04607,RHEA:28202
Q06SC7,RHEA:28202
Q06SE3,RHEA:28202
Q06SE5,RHEA:28202
Q07RY2,RHEA:28202
Q07RY4,RHEA:28202
Q07RY5,RHEA:28202
Q0I8P4,RHEA:28202
Q0I8P5,RHEA:28202
Q0I8P6,RHEA:28202
Q10Y17,RHEA:28202
Q115L1,RHEA:28202
Q115L3,RHEA:28202
Q132N2,RHEA:28202
Q132N3,RHEA:28202
Q132N5,RHEA:28202
Q16DR9,RHEA:28202
Q16DS0,RHEA:28202
Q16DS2,RHEA:28202
Q19V52,RHEA:28202
Q19V53,RHEA:28202
Q19V92,RHEA:28202
Q1ACE0,RHEA:28202
Q1ACE1,RHEA:28202
Q1ACL5,RHEA:28202
Q1KVR9,RHEA:28202
Q1KVW2,RHEA:28202
Q1KVX6,RHEA:28202
Q1XDK8,RHEA:28202
Q1XDU9,RHEA:28202
Q1XDV0,RHEA:28202
Q20EX8,RHEA:28202
Q20EX9,RHEA:28202
Q20EY2,RHEA:28202
Q219Q8,RHEA:28202
Q219R0,RHEA:28202
Q219R1,RHEA:28202
Q28W34,RHEA:28202
Q28W35,RHEA:28202
Q28W37,RHEA:28202
Q2ISY6,RHEA:28202
Q2ISY7,RHEA:28202
Q2ISY9,RHEA:28202
Q2JJM9,RHEA:28202
Q2JMP3,RHEA:28202
Q2JMP5,RHEA:28202
Q2JS72,RHEA:28202
Q2JS74,RHEA:28202
Q2JVX9,RHEA:28202
Q2RWR8,RHEA:28202
Q2RWR9,RHEA:28202
Q2RWS1,RHEA:28202
Q31BY9,RHEA:28202
Q31BZ0,RHEA:28202
Q31BZ1,RHEA:28202
Q32067,RHEA:28202
Q32214,RHEA:28202
Q32450,RHEA:28202
Q32RK6,RHEA:28202
Q32RK7,RHEA:28202
Q32RP9,RHEA:28202
Q32RS2,RHEA:28202
Q32RZ7,RHEA:28202
Q32RZ8,RHEA:28202
Q33076,RHEA:28202
Q33093,RHEA:28202
Q3ALL6,RHEA:28202
Q3ALL7,RHEA:28202
Q3ALL9,RHEA:28202
Q3APK9,RHEA:28202
Q3APL0,RHEA:28202
Q3APL1,RHEA:28202
Q3AWT4,RHEA:28202
Q3AWT5,RHEA:28202
Q3AWT6,RHEA:28202
Q3B6C6,RHEA:28202
Q3B6C7,RHEA:28202
Q3B6C8,RHEA:28202
Q3M7G3,RHEA:28202
Q3MAN8,RHEA:28202
Q46GN4,RHEA:28202
Q46GN5,RHEA:28202
Q46GN6,RHEA:28202
Q53450,RHEA:28202
Q55607,RHEA:28202
Q5N5U1,RHEA:28202
Q5N5U2,RHEA:28202
Q5SCX2,RHEA:28202
Q5SCY8,RHEA:28202
Q5SCY9,RHEA:28202
Q695L6,RHEA:28202
Q6N9K0,RHEA:28202
Q6N9K2,RHEA:28202
Q6N9K3,RHEA:28202
Q6VQA8,RHEA:28202
Q6VQA9,RHEA:28202
Q6YXN5,RHEA:28202
Q6YXP4,RHEA:28202
Q6YXQ7,RHEA:28202
Q7NI14,RHEA:28202
Q7NI15,RHEA:28202
Q7NP43,RHEA:28202
Q7U5I2,RHEA:28202
Q7U5I3,RHEA:28202
Q7U5I4,RHEA:28202
Q7V2D5,RHEA:28202
Q7V2D6,RHEA:28202
Q7V2D7,RHEA:28202
Q7V6E7,RHEA:28202
Q7V6E8,RHEA:28202
Q7V6E9,RHEA:28202
Q7VD37,RHEA:28202
Q7VD38,RHEA:28202
Q7VD39,RHEA:28202
Q7YKW4,RHEA:28202
Q85A72,RHEA:28202
Q85A82,RHEA:28202
Q85AC2,RHEA:28202
Q85FG5,RHEA:28202
Q85FG6,RHEA:28202
Q85FN8,RHEA:28202
Q85WT6,RHEA:28202
Q85WU5,RHEA:28202
Q85X76,RHEA:28202
Q8DGC6,RHEA:28202
Q8DGH0,RHEA:28202
Q8DGH2,RHEA:28202
Q8GJN0,RHEA:28202
Q8LU58,RHEA:28202
Q8LW53,RHEA:28202
Q8MA01,RHEA:28202
Q8YM62,RHEA:28202
Q8YM64,RHEA:28202
Q8YRK5,RHEA:28202
Q95666,RHEA:28202
Q9F6X3,RHEA:28202
Q9F6X5,RHEA:28202
Q9F6X6,RHEA:28202
Q9F714,RHEA:28202
Q9F715,RHEA:28202
Q9F716,RHEA:28202
Q9JPA2,RHEA:28202
Q9JPA3,RHEA:28202
Q9JPA5,RHEA:28202
Q9L8J5,RHEA:28202
Q9MUM1,RHEA:28202
Q9MUM2,RHEA:28202
Q9MUR9,RHEA:28202
Q9RFD4,RHEA:28202
Q9T399,RHEA:28202
Q9T467,RHEA:28202
Q9T4F6,RHEA:28202
Q9WXB4,RHEA:28202
Q9WXB5,RHEA:28202
Q9WXB7,RHEA:28202
Q9Z5D9,RHEA:28202
Q9ZGE8,RHEA:28202
Q9ZGE9,RHEA:28202
Q9ZGF0,RHEA:28202
O00142,RHEA:28206
Q9N0C5,RHEA:28206
Q9R088,RHEA:28206
Q9UTM9,RHEA:28210
A9CQL8,RHEA:28214
B5X9L9,RHEA:28214
C1C416,RHEA:28214
D3ZVR7,RHEA:28214
Q28IJ3,RHEA:28214
Q58CY6,RHEA:28214
Q5R7S9,RHEA:28214
Q6AZG8,RHEA:28214
Q6NV24,RHEA:28214
Q8TBF2,RHEA:28214
Q9DB60,RHEA:28214
P37677,RHEA:28222
Q94FM7,RHEA:28226
F8S1I0,RHEA:28230
G3GBK0,RHEA:28230
X2JE85,RHEA:28230
Q2FUB2,RHEA:28246
Q58379,RHEA:28246
Q5JHF1,RHEA:28246
D7URV0,RHEA:28250
Q9SRQ2,RHEA:28254
Q5NTH0,RHEA:28258
D0U690,RHEA:28262
E6RCE9,RHEA:28262
Q5KA65,RHEA:28262
D2YZP9,RHEA:28266
Q1EG72,RHEA:28266
Q2NM15,RHEA:28266
Q5GJ60,RHEA:28266
Q6JD70,RHEA:28266
Q6JD73,RHEA:28266
U5PZT6,RHEA:28266
P0A952,RHEA:28270
P0DKR8,RHEA:28270
Q1LUC3,RHEA:28270
Q92831,RHEA:28270
Q9JHD1,RHEA:28270
Q9KL03,RHEA:28270
C4ZYE2,RHEA:28278
Q46925,RHEA:28278
Q1EG72,RHEA:28282
Q5GJ60,RHEA:28282
A0A0U5GNT1,RHEA:28290
U3KYL2,RHEA:28290
W0FFD7,RHEA:28290
A0A142BX70,RHEA:28294
A0A1V0E492,RHEA:28294
A0A3L6G998,RHEA:28294
A0A5S9I252,RHEA:28294
B2C4D0,RHEA:28294
D5KXD2,RHEA:28294
E2E2N4,RHEA:28294
E2E2N5,RHEA:28294
F8UL81,RHEA:28294
G8H5M8,RHEA:28294
I6RAQ6,RHEA:28294
K0K750,RHEA:28294
P9WEY4,RHEA:28294
P9WEY7,RHEA:28294
Q29VN3,RHEA:28294
Q2NM15,RHEA:28294
Q8SA63,RHEA:28294
U3LVZ7,RHEA:28294
G5CV54,RHEA:28298
G8H5M9,RHEA:28298
G8H5N1,RHEA:28298
Q4QSN4,RHEA:28298
J9RLZ7,RHEA:28302
O64961,RHEA:28302
Q8P804,RHEA:28306
B2SUK8,RHEA:28310
Q44571,RHEA:28310
Q56774,RHEA:28310
Q76MR7,RHEA:28314
A0L0M2,RHEA:28330
A1JJB7,RHEA:28330
A1RUC0,RHEA:28330
A3MVS2,RHEA:28330
A4W6B2,RHEA:28330
A4WJ90,RHEA:28330
A6TI08,RHEA:28330
A6WS92,RHEA:28330
A7FMF9,RHEA:28330
A7MIJ1,RHEA:28330
A8ALW2,RHEA:28330
A8G9J3,RHEA:28330
A8MA42,RHEA:28330
A9L1P1,RHEA:28330
A9MR95,RHEA:28330
B1IS25,RHEA:28330
B1L5W9,RHEA:28330
B1YBH2,RHEA:28330
B2VH10,RHEA:28330
B4EY51,RHEA:28330
B4TH17,RHEA:28330
B4TU54,RHEA:28330
B5FAQ4,RHEA:28330
B5R9W2,RHEA:28330
B5Y265,RHEA:28330
C0Q8F4,RHEA:28330
C3MTQ6,RHEA:28330
C3NJ80,RHEA:28330
C4KJG4,RHEA:28330
C4ZT76,RHEA:28330
C6DF26,RHEA:28330
O27919,RHEA:28330
O29361,RHEA:28330
P39430,RHEA:28330
P39431,RHEA:28330
P39432,RHEA:28330
Q0HM78,RHEA:28330
Q0HRK8,RHEA:28330
Q0W5C7,RHEA:28330
Q57709,RHEA:28330
Q57G27,RHEA:28330
Q5E7E1,RHEA:28330
Q5JJ32,RHEA:28330
Q5PK30,RHEA:28330
Q66EU4,RHEA:28330
Q6D0A1,RHEA:28330
Q6LUG1,RHEA:28330
Q7MNK7,RHEA:28330
Q7N901,RHEA:28330
Q87S70,RHEA:28330
Q8DEU6,RHEA:28330
Q8EIC6,RHEA:28330
Q8EP79,RHEA:28330
Q8FA41,RHEA:28330
Q8TV89,RHEA:28330
Q8XB14,RHEA:28330
Q8ZIP1,RHEA:28330
Q8ZUF6,RHEA:28330
Q96YP8,RHEA:28330
Q97BQ0,RHEA:28330
Q97WI6,RHEA:28330
Q9HIY2,RHEA:28330
Q9K7V3,RHEA:28330
Q9KU27,RHEA:28330
Q9YDY1,RHEA:28330
A8ALR7,RHEA:28338
A9MR28,RHEA:28338
B1IRE0,RHEA:28338
B1LFW9,RHEA:28338
B4EY26,RHEA:28338
B4T6J5,RHEA:28338
B4TWR3,RHEA:28338
B5FHG4,RHEA:28338
B5RGA4,RHEA:28338
P59395,RHEA:28338
Q0TLV3,RHEA:28338
Q5PIL1,RHEA:28338
Q8XA35,RHEA:28338
Q8Z9L5,RHEA:28338
A0LG38,RHEA:28342
A0M0C9,RHEA:28342
A0RMP5,RHEA:28342
A1TT41,RHEA:28342
A1VKF6,RHEA:28342
A1W0Z2,RHEA:28342
A1WQF4,RHEA:28342
A1WVN6,RHEA:28342
A2BJY7,RHEA:28342
A2C0B3,RHEA:28342
A2SJB9,RHEA:28342
A3LVK6,RHEA:28342
A3M1X9,RHEA:28342
A4J7Y6,RHEA:28342
A4QGQ5,RHEA:28342
A4R1J6,RHEA:28342
A5E8I8,RHEA:28342
A5FH89,RHEA:28342
A5IKR2,RHEA:28342
A5WVX0,RHEA:28342
A6H0L2,RHEA:28342
A6LGA4,RHEA:28342
A6Q5H7,RHEA:28342
A6Q6L9,RHEA:28342
A7H1W5,RHEA:28342
A7HFW2,RHEA:28342
A7HZE0,RHEA:28342
A7RWC9,RHEA:28342
A7ZBP3,RHEA:28342
A8A8W1,RHEA:28342
A8BKZ6,RHEA:28342
A8ESC9,RHEA:28342
A8FN54,RHEA:28342
A8NZ80,RHEA:28342
A8XZP2,RHEA:28342
A9BTA7,RHEA:28342
A9NGK2,RHEA:28342
A9VE54,RHEA:28342
B0BA59,RHEA:28342
B0K3T5,RHEA:28342
B0KBM4,RHEA:28342
B0SE38,RHEA:28342
B0XL39,RHEA:28342
B1L6T7,RHEA:28342
B1MLZ4,RHEA:28342
B1VGW8,RHEA:28342
B1Y0J8,RHEA:28342
B1YJW5,RHEA:28342
B1ZXD5,RHEA:28342
B2A6I7,RHEA:28342
B2B5Q3,RHEA:28342
B2I3B3,RHEA:28342
B2KEA9,RHEA:28342
B2V8P5,RHEA:28342
B2VEZ3,RHEA:28342
B3DTK7,RHEA:28342
B3DV19,RHEA:28342
B4U8R9,RHEA:28342
B5RL72,RHEA:28342
B5RR63,RHEA:28342
B5YEU3,RHEA:28342
B5YHP2,RHEA:28342
B6IVK5,RHEA:28342
B6TNW8,RHEA:28342
B7GN27,RHEA:28342
B7I4X1,RHEA:28342
B7J1H5,RHEA:28342
B8BH95,RHEA:28342
B8DVS6,RHEA:28342
B8GPB3,RHEA:28342
B9L638,RHEA:28342
B9MEJ9,RHEA:28342
C0NE84,RHEA:28342
C1CXX6,RHEA:28342
C1F8I0,RHEA:28342
C1FI13,RHEA:28342
C4L4I7,RHEA:28342
C5WZH0,RHEA:28342
C7YTE3,RHEA:28342
C8V9B7,RHEA:28342
D0MY11,RHEA:28342
D3ZW55,RHEA:28342
D5GCI8,RHEA:28342
D9PYS9,RHEA:28342
E0S6S0,RHEA:28342
E0VVF6,RHEA:28342
E3KAB5,RHEA:28342
E3QBC5,RHEA:28342
F1NLH9,RHEA:28342
F4P9L8,RHEA:28342
F6HS55,RHEA:28342
F6Y089,RHEA:28342
O28046,RHEA:28342
O59580,RHEA:28342
O66580,RHEA:28342
O83452,RHEA:28342
P0DB59,RHEA:28342
P44598,RHEA:28342
P47119,RHEA:28342
P52061,RHEA:28342
P52063,RHEA:28342
P64306,RHEA:28342
P64309,RHEA:28342
P64311,RHEA:28342
P74432,RHEA:28342
P94558,RHEA:28342
P9WMR6,RHEA:28342
Q03YJ8,RHEA:28342
Q0IDG4,RHEA:28342
Q0RQL6,RHEA:28342
Q0SNR4,RHEA:28342
