candidate_id,evidence_quality_tier,domain_family,pfam_architecture,protein_name,organism_name,query_appearance_count,total_appearance_count,best_rank,mean_rank,compatible_appearances,mismatch_or_unsupported_appearances,query_fraction
A0A9X2VVP9,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Umezawaea endophytica,2,2,40,62.0,2,0,0.008333333333333333
A0AAD7QHI0,D_named_predicted,plant_like_classI_II,plant_tps_full,(-)-germacrene D synthase,Quillaja saponaria (Soap bark tree),2,2,40,65.0,2,0,0.008333333333333333
A0AAV7F0P6,D_named_predicted,plant_like_classI_II,plant_tps_full,Linalool synthase,Aristolochia fimbriata (White veined hardy Dutchman's pipe vine),2,2,40,60.0,2,0,0.008333333333333333
A0AAV9GBP6,D_named_predicted,bacterial_classI,bacterial_classI,Isoprenoid synthase domain-containing protein,Podospora aff. communis PSN243,2,2,40,44.5,2,0,0.008333333333333333
A0ABR8DZQ7,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Nostoc flagelliforme FACHB-838,2,2,40,60.5,2,0,0.008333333333333333
A0ABT4A103,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Ig-like domain-containing protein,Archangium lansingense,2,2,40,45.0,0,2,0.008333333333333333
D7G8L9,C_homology_named,triterpene_cyclase,classII_cyclase_single_domain,Cycloartenol synthase (EC 5.4.99.8),Ectocarpus siliculosus (Brown alga) (Conferva siliculosa),2,2,40,45.5,0,2,0.008333333333333333
A0A7D5Q170,B_experimental_or_transcript_named,plant_like_classI_II,plant_tps_full,Myrcene synthase,Nigella sativa (Black cumin),2,2,41,56.0,1,1,0.008333333333333333
A0A8K0YVI8,B_experimental_or_transcript_named,plant_like_classI_II,plant_tps_full,TPS (+)-alpha-pinene1,Pinus massoniana (Chinese red pine),2,2,41,66.5,2,0,0.008333333333333333
A0AAN6WNH1,D_named_predicted,bacterial_classI,bacterial_classI,geranylgeranyl diphosphate synthase (EC 2.5.1.29),Podospora australis,2,2,41,69.0,2,0,0.008333333333333333
A0ABM4AIF3,C_homology_named,triterpene_cyclase,classII_cyclase_single_domain,Taraxerol synthase-like,Ziziphus jujuba (Chinese jujube) (Ziziphus sativa),2,2,41,43.0,0,2,0.008333333333333333
A0ABU6V1J9,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Stylosanthes scabra,2,2,41,49.5,0,2,0.008333333333333333
A0ACB9N934,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Melastoma candidum,2,2,41,65.5,0,2,0.008333333333333333
M4CFI6,C_homology_named,plant_like_classI_II,plant_tps_full,Terpene synthase N-terminal domain-containing protein,Brassica campestris (Field mustard),2,2,41,53.0,1,1,0.008333333333333333
A0A453NR29,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Aegilops tauschii subsp. strangulata (Goatgrass),2,2,42,60.5,0,2,0.008333333333333333
A0A5M3MW72,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Coniophora puteana (strain RWD-64-598) (Brown rot fungus),2,2,42,62.0,2,0,0.008333333333333333
A0A8J3QFR1,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Rhizocola hellebori,2,2,42,69.5,2,0,0.008333333333333333
A0A9D4ZI63,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Adiantum capillus-veneris (Maidenhair fern),2,2,42,55.5,2,0,0.008333333333333333
A0AAV0YS32,C_homology_named,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Vicia faba (Broad bean) (Faba vulgaris),2,2,42,48.0,0,2,0.008333333333333333
A0ABC8RNS0,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Ilex paraguariensis (yerba mate),2,2,42,68.0,0,2,0.008333333333333333
A0ABD1YKU7,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Riccia fluitans,2,2,42,51.0,2,0,0.008333333333333333
A0ABQ7BW66,C_homology_named,plant_like_classI_II,plant_tps_full,(+)-delta-cadinene synthase,Brassica cretica (Mustard),2,2,42,45.0,0,2,0.008333333333333333
A0ABR0T445,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Cladobotryum mycophilum,2,2,42,46.0,2,0,0.008333333333333333
A0A161LA75,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Planomonospora sphaerica,2,2,43,66.5,2,0,0.008333333333333333
A0A2P6S2H9,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Putative (E)-beta-ocimene synthase (EC 4.2.3.106),Rosa chinensis (China rose),2,2,43,64.0,0,2,0.008333333333333333
A0A3N4LAU4,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Morchella conica CCBAS932,2,2,43,57.0,2,0,0.008333333333333333
A0A453DR01,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Aegilops tauschii subsp. strangulata (Goatgrass),2,2,43,54.0,0,2,0.008333333333333333
A0A517QV05,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Thalassoglobus polymorphus,2,2,43,70.5,0,2,0.008333333333333333
A0A5S4GA33,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Nonomuraea zeae,2,2,43,70.0,2,0,0.008333333333333333
A0A6A2Z6X9,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Disease resistance protein,Hibiscus syriacus (Rose of Sharon),2,2,43,49.0,0,2,0.008333333333333333
A0A8T2RWK7,C_homology_named,triterpene_cyclase,osc_full,Terpene cyclase/mutase family member,Ceratopteris richardii (Triangle waterfern),2,2,43,64.0,1,1,0.008333333333333333
A0A9P7FMQ1,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Sphagnurus paluster,2,2,43,65.0,2,0,0.008333333333333333
A0A9W9G3V5,D_named_predicted,bacterial_classI,bacterial_classI,Terpenoid synthase,Penicillium argentinense,2,2,43,48.0,2,0,0.008333333333333333
A0AAN9EU80,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Clitoria ternatea (Butterfly pea),2,2,43,60.5,0,2,0.008333333333333333
A0AAP0JCN1,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Stephania cephalantha,2,2,43,65.5,0,2,0.008333333333333333
A0ABR1VXA2,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene-hopene-cyclase,Apiospora hydei,2,2,43,71.0,0,2,0.008333333333333333
Q93ZB3,B_experimental_or_transcript_named,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Arabidopsis thaliana (Mouse-ear cress),2,2,43,60.5,0,2,0.008333333333333333
A0A0M9EWS2,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Fusarium langsethiae,2,2,44,46.0,2,0,0.008333333333333333
A0A1U7CS17,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Paludisphaera borealis,2,2,44,60.0,0,2,0.008333333333333333
A0A225DN69,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Ankyrin repeat protein,Fimbriiglobus ruber,2,2,44,69.0,0,2,0.008333333333333333
A0A443S7Q0,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Leptotrombidium deliense,2,2,44,46.5,2,0,0.008333333333333333
A0A5N5IXS6,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Salix brachista,2,2,44,61.0,0,2,0.008333333333333333
A0A8H5H289,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Collybiopsis confluens,2,2,44,71.0,2,0,0.008333333333333333
A0A9D4ZIR9,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Adiantum capillus-veneris (Maidenhair fern),2,2,44,53.5,2,0,0.008333333333333333
A0A9J5YK35,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Solanum commersonii (Commerson's wild potato) (Commerson's nightshade),2,2,44,47.5,0,2,0.008333333333333333
A0ACC0Y7B0,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Pistacia integerrima,2,2,44,53.0,0,2,0.008333333333333333
A0A176VQD1,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Marchantia polymorpha subsp. ruderalis,2,2,45,53.0,2,0,0.008333333333333333
A0A443S1C0,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Leptotrombidium deliense,2,2,45,66.5,2,0,0.008333333333333333
A0A5N6TI17,D_named_predicted,bacterial_classI,bacterial_classI,Isoprenoid synthase domain-containing protein,Aspergillus avenaceus,2,2,45,62.5,2,0,0.008333333333333333
A0A8K1B0L0,B_experimental_or_transcript_named,plant_like_classI_II,plant_tps_single_PF03936,TPS45,Juglans sigillata,2,2,45,66.0,0,2,0.008333333333333333
A0AAD8GQ42,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Heracleum sosnowskyi,2,2,45,64.5,0,2,0.008333333333333333
A0A067KST6,C_homology_named,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Jatropha curcas (Barbados nut),2,2,46,65.5,0,2,0.008333333333333333
A0A0U5GLZ3,C_homology_named,bacterial_classI,bacterial_classI,Geranylgeranyl pyrophosphate synthase,Aspergillus calidoustus,2,2,46,54.5,2,0,0.008333333333333333
A0A136IJY7,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Microdochium bolleyi,2,2,46,59.0,1,1,0.008333333333333333
A0A139ZL21,B_experimental_or_transcript_named,plant_like_classI_II,plant_tps_full,Sesquiterpene synthase,Callitropsis nootkatensis (Alaska yellow cedar),2,2,46,53.0,2,0,0.008333333333333333
A0A2R5GKC6,C_homology_named,triterpene_cyclase,osc_full,Terpene cyclase/mutase family member (EC 5.4.99.-),Hondaea fermentalgiana,2,2,46,54.5,0,2,0.008333333333333333
A0A5N5QTF8,C_homology_named,triterpene_cyclase,osc_full,Lanosterol synthase,Ceratobasidium theobromae,2,2,46,51.5,0,2,0.008333333333333333
A0A7Y9GJD8,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Actinomadura citrea,2,2,46,68.5,1,1,0.008333333333333333
A0A919QG18,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Acrocarpospora phusangensis,2,2,46,61.0,2,0,0.008333333333333333
A0A9P7G1P1,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Asterophora parasitica,2,2,46,61.5,2,0,0.008333333333333333
A0A9P9XTV1,C_homology_named,bacterial_classI,bacterial_classI,Isoprenoid synthase domain-containing protein,Emericellopsis cladophorae,2,2,46,63.5,1,1,0.008333333333333333
A0AA37GV22,D_named_predicted,bacterial_classI,bacterial_classI,(+)-eremophilene synthase,Colletotrichum liriopes,2,2,46,57.5,2,0,0.008333333333333333
A0ABR4AGA2,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Stereocaulon virgatum,2,2,46,46.5,2,0,0.008333333333333333
A0A1I1SJ68,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Nannocystis exedens,2,2,47,48.5,2,0,0.008333333333333333
A0A1M2V8P4,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Trametes pubescens (White-rot fungus),2,2,47,49.0,1,1,0.008333333333333333
A0A1S8A7J3,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Rosellinia necatrix (White root-rot fungus),2,2,47,69.0,2,0,0.008333333333333333
A0A2G2Y2Y4,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,"(-)-camphene/tricyclene synthase, chloroplastic",Capsicum annuum (Capsicum pepper),2,2,47,64.0,0,2,0.008333333333333333
A0A364L146,C_homology_named,bacterial_classI,bacterial_classI,amidase (EC 3.5.1.4),Talaromyces amestolkiae,2,2,47,67.5,2,0,0.008333333333333333
A0A4S8I6X4,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Musa balbisiana (Banana),2,2,47,73.0,0,2,0.008333333333333333
A0A835CF48,D_named_predicted,plant_like_classI_II,plant_tps_full,Terpene synthase 10-like,Senna tora,2,2,47,67.5,2,0,0.008333333333333333
A0A9P5P3E4,D_named_predicted,bacterial_classI,bacterial_classI,Terpenoid synthase,Rhodocollybia butyracea,2,2,47,61.5,1,1,0.008333333333333333
A0A9P5P718,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Rhodocollybia butyracea,2,2,47,68.5,2,0,0.008333333333333333
A0AAN6M4D8,C_homology_named,triterpene_cyclase,osc_full,Terpene cyclase/mutase family member (EC 5.4.99.-),Pseudopithomyces chartarum,2,2,47,71.0,2,0,0.008333333333333333
A0AAV9BP81,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Acorus gramineus (Dwarf sweet flag),2,2,47,61.5,0,2,0.008333333333333333
A0ACD1H8L4,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Aspergillus aculeatinus CBS 121060,2,2,47,64.0,2,0,0.008333333333333333
A0A165CJ54,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Calocera cornea HHB12733,2,2,48,53.0,2,0,0.008333333333333333
A0A1J9QSA5,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Diplodia corticola,2,2,48,51.0,2,0,0.008333333333333333
A0A843XDG3,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Colocasia esculenta (Wild taro) (Arum esculentum),2,2,48,56.5,0,2,0.008333333333333333
A0A8S1QFD8,D_named_predicted,triterpene_cyclase,osc_full,Squalene--hopene cyclase,Paramecium primaurelia,2,2,48,70.0,0,2,0.008333333333333333
A0AAP0BAN1,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Platanthera zijinensis,2,2,48,57.5,0,2,0.008333333333333333
A0ABC8R9W5,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Ilex paraguariensis (yerba mate),2,2,48,59.5,0,2,0.008333333333333333
A0ABN2SZ37,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Amycolatopsis minnesotensis,2,2,48,64.0,1,1,0.008333333333333333
A0ACC0BBV0,D_named_predicted,plant_like_classI_II,plant_tps_full,myrcene synthase (EC 4.2.3.15),Catharanthus roseus (Madagascar periwinkle) (Vinca rosea),2,2,48,60.5,2,0,0.008333333333333333
D8S6V7,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Selaginella moellendorffii (Gemmiferous spikemoss) (Kungiselaginella moellendorffii),2,2,48,66.5,2,0,0.008333333333333333
M2T5I5,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Cochliobolus heterostrophus (strain C5 / ATCC 48332 / race O) (Southern corn leaf blight fungus) (Bipolaris maydis),2,2,48,72.0,1,1,0.008333333333333333
A0A067T571,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Galerina marginata (strain CBS 339.88),2,2,49,62.5,2,0,0.008333333333333333
A0A0F7ZU81,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Hirsutella minnesotensis 3608,2,2,49,72.5,2,0,0.008333333333333333
A0A151ZH06,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase,Tieghemostelium lacteum (Slime mold) (Dictyostelium lacteum),2,2,49,58.0,1,1,0.008333333333333333
A0A5A7QAE5,D_named_predicted,plant_like_classI_II,plant_tps_full,Monoterpene synthase-like protein,Striga asiatica (Asiatic witchweed) (Buchnera asiatica),2,2,49,62.0,2,0,0.008333333333333333
A0A7M2YUC8,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Prenyltransferase-like,Gaiella occulta,2,2,49,61.5,0,2,0.008333333333333333
A0A9D4XVQ2,C_homology_named,triterpene_cyclase,osc_full,Cycloartenol synthase,Pisum sativum (Garden pea) (Lathyrus oleraceus),2,2,49,65.0,2,0,0.008333333333333333
A0A9E7FHZ3,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Musa troglodytarum (fe'i banana),2,2,49,71.5,0,2,0.008333333333333333
A0A9Q3Z5Y4,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Streptomyces guryensis,2,2,49,69.5,2,0,0.008333333333333333
A0A9R0R2F0,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Triticum turgidum subsp. durum (Durum wheat) (Triticum durum),2,2,49,51.5,0,2,0.008333333333333333
A0AA39UC45,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Armillaria luteobubalina,2,2,49,64.0,2,0,0.008333333333333333
A0AAD9ZEP2,D_named_predicted,bacterial_classI,bacterial_classI,Fusicoccadiene synthase,Lepraria neglecta,2,2,49,59.0,2,0,0.008333333333333333
A0ABP8UCF7,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Actinoallomurus vinaceus,2,2,49,55.5,2,0,0.008333333333333333
A0ABW3M322,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,TIR domain-containing protein,Kibdelosporangium lantanae,2,2,49,51.0,0,2,0.008333333333333333
A0A0E0LE33,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Oryza punctata (Red rice),2,2,50,59.5,0,2,0.008333333333333333
A0A1W2H677,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Aquiflexum balticum DSM 16537,2,2,50,70.5,2,0,0.008333333333333333
A0A3B0AZF0,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Streptomyces klenkii,2,2,50,59.5,1,1,0.008333333333333333
A0A5C3LFW1,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Crucibulum laeve,2,2,50,59.5,2,0,0.008333333333333333
A0A8K0W7D7,C_homology_named,triterpene_cyclase,osc_full,Terpene cyclase/mutase family member (EC 5.4.99.-),Fusarium tricinctum,2,2,50,72.5,1,1,0.008333333333333333
A0A977XLF8,B_experimental_or_transcript_named,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase 31,Aquilaria sinensis,2,2,50,71.0,0,2,0.008333333333333333
A0A9X2VWC9,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Umezawaea endophytica,2,2,50,62.0,2,0,0.008333333333333333
A0AAD5V4B2,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Meripilus lineatus,2,2,50,56.5,2,0,0.008333333333333333
A0AAE0WJG9,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Recurvomyces mirabilis,2,2,50,54.0,2,0,0.008333333333333333
A0ABP0YM70,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Citrullus colocynthis (colocynth),2,2,50,51.5,0,2,0.008333333333333333
A0A098DDE7,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum),2,2,51,56.0,2,0,0.008333333333333333
A0A167V6F3,B_experimental_or_transcript_named,plant_like_classI_II,plant_tps_full,Terpene synthase,Camellia sinensis (Tea plant) (Thea sinensis),2,2,51,53.5,2,0,0.008333333333333333
A0A5J5BQP9,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Nyssa sinensis,2,2,51,70.0,0,2,0.008333333333333333
