Entry,rhea_id,protein_seen,reaction_seen,protein_cluster,reaction_cluster,protein_fold,reaction_fold
MARTS_SEQ_5a7b451ca9b4e4ca,MARTS_RXN_b6b1bb9e464ef7af,True,True,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_0304c008705652f9,1,3
MARTS_SEQ_0b0725e5a667e0ca,MARTS_RXN_219616d40b4a474d,True,False,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_0b1cfad8cd17424d,1,3
MARTS_SEQ_efd2615766bd60fb,MARTS_RXN_cf93aab35986b1b1,True,True,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_0fc1278d92cea627,1,2
MARTS_SEQ_08f8cfc5e6b43fed,MARTS_RXN_aecc694cdc8fc5ad,True,False,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_53b95bb128cc8604,1,4
MARTS_SEQ_56b64663c8430cd5,MARTS_RXN_00588b0f0a754835,True,True,MARTS_SEQ_471981ed448d64a9,C20_GGPP_like::MARTS_RXN_00588b0f0a754835,1,2
MARTS_SEQ_5b101ba60ed1d744,MARTS_RXN_264d20fcc642e814,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_264d20fcc642e814,3,3
MARTS_SEQ_5b101ba60ed1d744,MARTS_RXN_1242a365f538e79b,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_1242a365f538e79b,3,1
MARTS_SEQ_5b101ba60ed1d744,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,3,2
MARTS_SEQ_5b101ba60ed1d744,MARTS_RXN_030ced04f7a341d7,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_030ced04f7a341d7,3,2
MARTS_SEQ_5b101ba60ed1d744,MARTS_RXN_fc09735a9f8b0862,True,False,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_fc09735a9f8b0862,3,4
MARTS_SEQ_5b101ba60ed1d744,MARTS_RXN_b6faae8ed504914f,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_b6faae8ed504914f,3,3
MARTS_SEQ_b3ce5c92117a2f1e,MARTS_RXN_264d20fcc642e814,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_264d20fcc642e814,3,3
MARTS_SEQ_b3ce5c92117a2f1e,MARTS_RXN_1242a365f538e79b,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_1242a365f538e79b,3,1
MARTS_SEQ_b3ce5c92117a2f1e,MARTS_RXN_fc09735a9f8b0862,True,False,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_fc09735a9f8b0862,3,4
MARTS_SEQ_b3ce5c92117a2f1e,MARTS_RXN_b6faae8ed504914f,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_b6faae8ed504914f,3,3
MARTS_SEQ_b3ce5c92117a2f1e,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,3,2
MARTS_SEQ_1b5466d785f9703d,MARTS_RXN_030ced04f7a341d7,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_030ced04f7a341d7,3,2
MARTS_SEQ_1b5466d785f9703d,MARTS_RXN_e275424c414b8c5d,True,False,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_e275424c414b8c5d,3,2
MARTS_SEQ_1b5466d785f9703d,MARTS_RXN_fc09735a9f8b0862,True,False,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_fc09735a9f8b0862,3,4
MARTS_SEQ_1b5466d785f9703d,MARTS_RXN_b6faae8ed504914f,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_b6faae8ed504914f,3,3
MARTS_SEQ_1b5466d785f9703d,MARTS_RXN_1242a365f538e79b,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_1242a365f538e79b,3,1
MARTS_SEQ_1b5466d785f9703d,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,3,2
MARTS_SEQ_1b5466d785f9703d,MARTS_RXN_0396c90bff0f8103,True,False,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_0396c90bff0f8103,3,2
MARTS_SEQ_1b5466d785f9703d,MARTS_RXN_77507c68e72eca5f,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_0bc621c08854694f,3,4
MARTS_SEQ_f990d06478845206,MARTS_RXN_a9dae59672a6db7a,True,True,MARTS_SEQ_f990d06478845206,C15_FPP_like::MARTS_RXN_a9dae59672a6db7a,0,2
MARTS_SEQ_f990d06478845206,MARTS_RXN_d0442569d82cdfbe,True,True,MARTS_SEQ_f990d06478845206,C15_FPP_like::MARTS_RXN_d0442569d82cdfbe,0,2
MARTS_SEQ_f990d06478845206,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,0,2
MARTS_SEQ_f990d06478845206,MARTS_RXN_77507c68e72eca5f,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_0bc621c08854694f,0,4
MARTS_SEQ_f990d06478845206,MARTS_RXN_9e4ea3b1a4631521,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_9e4ea3b1a4631521,0,4
MARTS_SEQ_f990d06478845206,MARTS_RXN_8d064654eda71035,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_8d064654eda71035,0,4
MARTS_SEQ_f7b75e5594459184,MARTS_RXN_d0442569d82cdfbe,True,True,MARTS_SEQ_f990d06478845206,C15_FPP_like::MARTS_RXN_d0442569d82cdfbe,0,2
MARTS_SEQ_f7b75e5594459184,MARTS_RXN_1b487b81876e118b,True,True,MARTS_SEQ_f990d06478845206,C15_FPP_like::MARTS_RXN_1b487b81876e118b,0,2
MARTS_SEQ_f7b75e5594459184,MARTS_RXN_081cddde5cfec930,True,True,MARTS_SEQ_f990d06478845206,C15_FPP_like::MARTS_RXN_081cddde5cfec930,0,3
MARTS_SEQ_f7b75e5594459184,MARTS_RXN_b0d6adf0f8f25e7b,True,True,MARTS_SEQ_f990d06478845206,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,0,3
MARTS_SEQ_f7b75e5594459184,MARTS_RXN_9e4ea3b1a4631521,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_9e4ea3b1a4631521,0,4
MARTS_SEQ_f7b75e5594459184,MARTS_RXN_77507c68e72eca5f,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_0bc621c08854694f,0,4
MARTS_SEQ_f7b75e5594459184,MARTS_RXN_8d064654eda71035,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_8d064654eda71035,0,4
MARTS_SEQ_f7b75e5594459184,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,0,2
MARTS_SEQ_f7b75e5594459184,MARTS_RXN_54ce947e1616af93,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_54ce947e1616af93,0,4
MARTS_SEQ_f7b75e5594459184,MARTS_RXN_030ced04f7a341d7,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_030ced04f7a341d7,0,2
MARTS_SEQ_f7b75e5594459184,MARTS_RXN_a4e96415200ab234,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_a4e96415200ab234,0,0
MARTS_SEQ_f7b75e5594459184,MARTS_RXN_dd89a5b3606fb5ca,True,False,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_dd89a5b3606fb5ca,0,1
MARTS_SEQ_9aeaaba52606a878,MARTS_RXN_b0d6adf0f8f25e7b,True,True,MARTS_SEQ_f990d06478845206,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,0,3
MARTS_SEQ_9aeaaba52606a878,MARTS_RXN_081cddde5cfec930,True,True,MARTS_SEQ_f990d06478845206,C15_FPP_like::MARTS_RXN_081cddde5cfec930,0,3
MARTS_SEQ_9aeaaba52606a878,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,0,2
MARTS_SEQ_9aeaaba52606a878,MARTS_RXN_77507c68e72eca5f,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_0bc621c08854694f,0,4
MARTS_SEQ_9aeaaba52606a878,MARTS_RXN_9e4ea3b1a4631521,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_9e4ea3b1a4631521,0,4
MARTS_SEQ_9aeaaba52606a878,MARTS_RXN_a4e96415200ab234,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_a4e96415200ab234,0,0
MARTS_SEQ_8d3e78fcdf623a08,MARTS_RXN_b0d6adf0f8f25e7b,True,True,MARTS_SEQ_f990d06478845206,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,0,3
MARTS_SEQ_8d3e78fcdf623a08,MARTS_RXN_081cddde5cfec930,True,True,MARTS_SEQ_f990d06478845206,C15_FPP_like::MARTS_RXN_081cddde5cfec930,0,3
MARTS_SEQ_8d3e78fcdf623a08,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,0,2
MARTS_SEQ_8d3e78fcdf623a08,MARTS_RXN_77507c68e72eca5f,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_0bc621c08854694f,0,4
MARTS_SEQ_8d3e78fcdf623a08,MARTS_RXN_54ce947e1616af93,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_54ce947e1616af93,0,4
MARTS_SEQ_8d3e78fcdf623a08,MARTS_RXN_9e4ea3b1a4631521,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_9e4ea3b1a4631521,0,4
MARTS_SEQ_8d3e78fcdf623a08,MARTS_RXN_a4e96415200ab234,True,True,MARTS_SEQ_f990d06478845206,C10_GPP_like::MARTS_RXN_a4e96415200ab234,0,0
MARTS_SEQ_b89d30ffdc9fa89b,MARTS_RXN_54ce947e1616af93,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_54ce947e1616af93,3,4
MARTS_SEQ_b89d30ffdc9fa89b,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,3,2
MARTS_SEQ_b89d30ffdc9fa89b,MARTS_RXN_e275424c414b8c5d,True,False,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_e275424c414b8c5d,3,2
MARTS_SEQ_b89d30ffdc9fa89b,MARTS_RXN_264d20fcc642e814,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_264d20fcc642e814,3,3
MARTS_SEQ_b89d30ffdc9fa89b,MARTS_RXN_030ced04f7a341d7,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_030ced04f7a341d7,3,2
MARTS_SEQ_293aee9dacfcc87b,MARTS_RXN_baa96a7e0621b577,False,True,MARTS_SEQ_293aee9dacfcc87b,C20_GGPP_like::MARTS_RXN_56f1be1c880d5e55,4,0
MARTS_SEQ_293aee9dacfcc87b,MARTS_RXN_f7bbe0adf8b8ddb5,False,True,MARTS_SEQ_293aee9dacfcc87b,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,4,0
MARTS_SEQ_f023a6fe3563af8e,MARTS_RXN_273d945266e1a548,False,True,MARTS_SEQ_f023a6fe3563af8e,C15_FPP_like::MARTS_RXN_1428f098b24c82b2,3,4
MARTS_SEQ_ec55e4ab7f641de8,MARTS_RXN_c039ce9df6e875e8,True,True,MARTS_SEQ_ec55e4ab7f641de8,C15_FPP_like::MARTS_RXN_484a249db6f91749,0,1
MARTS_SEQ_0cccc79885bd3094,MARTS_RXN_08766bcda58bfb98,True,True,MARTS_SEQ_0cccc79885bd3094,C15_FPP_like::MARTS_RXN_08766bcda58bfb98,3,4
MARTS_SEQ_90ff87965a09554e,MARTS_RXN_fb686c0d23a3ed03,False,False,MARTS_SEQ_2dc140c28c9cc71a,C20_GGPP_like::MARTS_RXN_0718113ff7068076,3,1
MARTS_SEQ_2dc140c28c9cc71a,MARTS_RXN_fb686c0d23a3ed03,False,False,MARTS_SEQ_2dc140c28c9cc71a,C20_GGPP_like::MARTS_RXN_0718113ff7068076,3,1
MARTS_SEQ_8316463513d48771,MARTS_RXN_fb686c0d23a3ed03,False,False,MARTS_SEQ_2dc140c28c9cc71a,C20_GGPP_like::MARTS_RXN_0718113ff7068076,3,1
MARTS_SEQ_79bad3d0b798e844,MARTS_RXN_8f56554fbb1e0d18,True,True,MARTS_SEQ_79bad3d0b798e844,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,0,0
MARTS_SEQ_79bad3d0b798e844,MARTS_RXN_77507c68e72eca5f,True,True,MARTS_SEQ_79bad3d0b798e844,C10_GPP_like::MARTS_RXN_0bc621c08854694f,0,4
MARTS_SEQ_79bad3d0b798e844,MARTS_RXN_a4e96415200ab234,True,True,MARTS_SEQ_79bad3d0b798e844,C10_GPP_like::MARTS_RXN_a4e96415200ab234,0,0
MARTS_SEQ_81f356ed771f8def,MARTS_RXN_a9dae59672a6db7a,True,True,MARTS_SEQ_70dbfeaa2e0c8ecc,C15_FPP_like::MARTS_RXN_a9dae59672a6db7a,0,2
MARTS_SEQ_81f356ed771f8def,MARTS_RXN_f5e8b39a2de92b5e,True,True,MARTS_SEQ_70dbfeaa2e0c8ecc,C15_FPP_like::MARTS_RXN_aa08b38a4b890e6d,0,0
MARTS_SEQ_81f356ed771f8def,MARTS_RXN_e5945b3aed7e026a,True,True,MARTS_SEQ_70dbfeaa2e0c8ecc,C15_FPP_like::MARTS_RXN_2e27139e482a6dfd,0,2
MARTS_SEQ_81f356ed771f8def,MARTS_RXN_d0442569d82cdfbe,True,True,MARTS_SEQ_70dbfeaa2e0c8ecc,C15_FPP_like::MARTS_RXN_d0442569d82cdfbe,0,2
MARTS_SEQ_81f356ed771f8def,MARTS_RXN_484a249db6f91749,True,True,MARTS_SEQ_70dbfeaa2e0c8ecc,C15_FPP_like::MARTS_RXN_484a249db6f91749,0,1
MARTS_SEQ_81f356ed771f8def,MARTS_RXN_c1dd43a147d429c7,True,True,MARTS_SEQ_70dbfeaa2e0c8ecc,C15_FPP_like::MARTS_RXN_c1dd43a147d429c7,0,4
MARTS_SEQ_81f356ed771f8def,MARTS_RXN_c039ce9df6e875e8,True,True,MARTS_SEQ_70dbfeaa2e0c8ecc,C15_FPP_like::MARTS_RXN_484a249db6f91749,0,1
MARTS_SEQ_aa1ffa8edb45d3d4,MARTS_RXN_e426458f43f2a858,False,True,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_53b95bb128cc8604,1,4
MARTS_SEQ_4512cadc710e79f5,MARTS_RXN_54f9295f8233f1ff,True,True,MARTS_SEQ_4512cadc710e79f5,C30_long_prenyl_like::MARTS_RXN_534c9b024fd41f1d,3,0
MARTS_SEQ_b8412a1dcfb78d7b,MARTS_RXN_a4e96415200ab234,True,True,MARTS_SEQ_b8412a1dcfb78d7b,C10_GPP_like::MARTS_RXN_a4e96415200ab234,4,0
MARTS_SEQ_b8412a1dcfb78d7b,MARTS_RXN_8f56554fbb1e0d18,True,True,MARTS_SEQ_b8412a1dcfb78d7b,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,4,0
MARTS_SEQ_d48af9a4eb868bc7,MARTS_RXN_ffdf938f67fac694,True,True,MARTS_SEQ_d48af9a4eb868bc7,C20_GGPP_like::MARTS_RXN_00588b0f0a754835,0,2
MARTS_SEQ_e5691963c0a5dfcc,MARTS_RXN_6d6aa67d85ada1bf,False,False,MARTS_SEQ_cba7426461c4b927,C20_GGPP_like::MARTS_RXN_6d6aa67d85ada1bf,1,3
MARTS_SEQ_e5691963c0a5dfcc,MARTS_RXN_de164cb3f0e10ea4,False,False,MARTS_SEQ_cba7426461c4b927,C40_long_prenyl_like::MARTS_RXN_de164cb3f0e10ea4,1,2
MARTS_SEQ_30204dc88413d7e4,MARTS_RXN_e7e4baa8593b105a,True,True,MARTS_SEQ_2dc140c28c9cc71a,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,3,1
MARTS_SEQ_30204dc88413d7e4,MARTS_RXN_6d4b93a57332c8e7,True,True,MARTS_SEQ_2dc140c28c9cc71a,C15_FPP_like::MARTS_RXN_6d4b93a57332c8e7,3,1
MARTS_SEQ_30204dc88413d7e4,MARTS_RXN_01511fe455cdde25,True,True,MARTS_SEQ_2dc140c28c9cc71a,C15_FPP_like::MARTS_RXN_01511fe455cdde25,3,0
MARTS_SEQ_30204dc88413d7e4,MARTS_RXN_b0d6adf0f8f25e7b,True,True,MARTS_SEQ_2dc140c28c9cc71a,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,3,3
MARTS_SEQ_30204dc88413d7e4,MARTS_RXN_081cddde5cfec930,True,True,MARTS_SEQ_2dc140c28c9cc71a,C15_FPP_like::MARTS_RXN_081cddde5cfec930,3,3
MARTS_SEQ_30204dc88413d7e4,MARTS_RXN_9e4ea3b1a4631521,True,True,MARTS_SEQ_2dc140c28c9cc71a,C10_GPP_like::MARTS_RXN_9e4ea3b1a4631521,3,4
MARTS_SEQ_30204dc88413d7e4,MARTS_RXN_77507c68e72eca5f,True,True,MARTS_SEQ_2dc140c28c9cc71a,C10_GPP_like::MARTS_RXN_0bc621c08854694f,3,4
MARTS_SEQ_30204dc88413d7e4,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_2dc140c28c9cc71a,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,3,2
MARTS_SEQ_30204dc88413d7e4,MARTS_RXN_54ce947e1616af93,True,True,MARTS_SEQ_2dc140c28c9cc71a,C10_GPP_like::MARTS_RXN_54ce947e1616af93,3,4
MARTS_SEQ_392a72c40b185ba9,MARTS_RXN_2f18d5d70489a2db,False,True,MARTS_SEQ_d15c5b1ca99b3147,C20_GGPP_like::MARTS_RXN_2f18d5d70489a2db,4,0
MARTS_SEQ_34a6756cbe64db80,MARTS_RXN_2f18d5d70489a2db,False,True,MARTS_SEQ_d15c5b1ca99b3147,C20_GGPP_like::MARTS_RXN_2f18d5d70489a2db,4,0
MARTS_SEQ_a4429d3eb269abfd,MARTS_RXN_10ad51343f41913b,True,True,MARTS_SEQ_a4429d3eb269abfd,C10_GPP_like::MARTS_RXN_10ad51343f41913b,4,0
MARTS_SEQ_346fe67b60a396de,MARTS_RXN_e7e4baa8593b105a,True,True,MARTS_SEQ_f627cd233a036c1b,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,3,1
MARTS_SEQ_8014fd6e83719482,MARTS_RXN_2f18d5d70489a2db,False,True,MARTS_SEQ_1cc78a5381111766,C20_GGPP_like::MARTS_RXN_2f18d5d70489a2db,0,0
MARTS_SEQ_1cc78a5381111766,MARTS_RXN_2f18d5d70489a2db,False,True,MARTS_SEQ_1cc78a5381111766,C20_GGPP_like::MARTS_RXN_2f18d5d70489a2db,0,0
MARTS_SEQ_2c239a6769c8fc5e,MARTS_RXN_bbce0c9a00867f6f,False,True,MARTS_SEQ_2c239a6769c8fc5e,C20_GGPP_like::MARTS_RXN_00588b0f0a754835,1,2
MARTS_SEQ_64034f5179c75330,MARTS_RXN_2f18d5d70489a2db,False,True,MARTS_SEQ_1cc78a5381111766,C20_GGPP_like::MARTS_RXN_2f18d5d70489a2db,0,0
MARTS_SEQ_f99f56c12a971e81,MARTS_RXN_bbce0c9a00867f6f,False,True,MARTS_SEQ_2c239a6769c8fc5e,C20_GGPP_like::MARTS_RXN_00588b0f0a754835,1,2
MARTS_SEQ_27053fe40e06dc92,MARTS_RXN_68d7c7a6b97fc6da,True,False,MARTS_SEQ_27053fe40e06dc92,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,3,0
MARTS_SEQ_d181e735f214aba3,MARTS_RXN_4961eab77935b533,True,True,MARTS_SEQ_d181e735f214aba3,C15_FPP_like::MARTS_RXN_4961eab77935b533,0,0
MARTS_SEQ_039b0c584774ab47,MARTS_RXN_2f66322fcd3079e5,False,True,MARTS_SEQ_a0eae61a142ea471,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,3,1
MARTS_SEQ_1a62f23ed9190525,MARTS_RXN_ed65fc0ae86103c3,True,False,MARTS_SEQ_1a62f23ed9190525,C15_FPP_like::MARTS_RXN_ed65fc0ae86103c3,0,4
MARTS_SEQ_1a62f23ed9190525,MARTS_RXN_f2690fb4e1d62b13,True,True,MARTS_SEQ_1a62f23ed9190525,C15_FPP_like::MARTS_RXN_f2690fb4e1d62b13,0,0
MARTS_SEQ_b2348edd3333a74e,MARTS_RXN_ed65fc0ae86103c3,True,False,MARTS_SEQ_1a62f23ed9190525,C15_FPP_like::MARTS_RXN_ed65fc0ae86103c3,0,4
MARTS_SEQ_b2348edd3333a74e,MARTS_RXN_f2690fb4e1d62b13,True,True,MARTS_SEQ_1a62f23ed9190525,C15_FPP_like::MARTS_RXN_f2690fb4e1d62b13,0,0
MARTS_SEQ_90c2da7e08336cc5,MARTS_RXN_ed65fc0ae86103c3,True,False,MARTS_SEQ_1a62f23ed9190525,C15_FPP_like::MARTS_RXN_ed65fc0ae86103c3,0,4
MARTS_SEQ_90c2da7e08336cc5,MARTS_RXN_f2690fb4e1d62b13,True,True,MARTS_SEQ_1a62f23ed9190525,C15_FPP_like::MARTS_RXN_f2690fb4e1d62b13,0,0
MARTS_SEQ_b9d7c53f75eb5f6b,MARTS_RXN_68d7c7a6b97fc6da,False,False,MARTS_SEQ_27053fe40e06dc92,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,3,0
MARTS_SEQ_f0d9278715b64add,MARTS_RXN_6701a8c266660d4b,True,True,MARTS_SEQ_71aada349df149e5,C15_FPP_like::MARTS_RXN_12ea767952411492,2,1
MARTS_SEQ_60b2a52e7840a2be,MARTS_RXN_45be1b4caa766730,False,False,MARTS_SEQ_60b2a52e7840a2be,C15_FPP_like::MARTS_RXN_45be1b4caa766730,2,4
MARTS_SEQ_5ea58556c6ac02fc,MARTS_RXN_5d0b82c829ed8a97,False,True,MARTS_SEQ_c1c38c0fb9c93f6b,C30_long_prenyl_like::MARTS_RXN_5d0b82c829ed8a97,4,0
MARTS_SEQ_8a89f06fdd285387,MARTS_RXN_2176351dca9cd5fc,True,True,MARTS_SEQ_8a89f06fdd285387,C20_GGPP_like::MARTS_RXN_2176351dca9cd5fc,3,2
MARTS_SEQ_4b9c2cf5fe814268,MARTS_RXN_31029ac2a5b7a0fa,True,True,MARTS_SEQ_4b9c2cf5fe814268,C20_GGPP_like::MARTS_RXN_31029ac2a5b7a0fa,4,1
MARTS_SEQ_3f5350019aaa1d51,MARTS_RXN_68d7c7a6b97fc6da,True,False,MARTS_SEQ_27053fe40e06dc92,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,3,0
MARTS_SEQ_962a3ea1611c3b29,MARTS_RXN_7b0cfb7bb82c4ca3,True,False,MARTS_SEQ_af9d7b62c682272e,C20_GGPP_like::MARTS_RXN_29bbf964d264af82,3,1
MARTS_SEQ_e0913111e7a832e5,MARTS_RXN_e426458f43f2a858,False,True,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_53b95bb128cc8604,1,4
MARTS_SEQ_428d281680619f14,MARTS_RXN_484a249db6f91749,True,True,MARTS_SEQ_428d281680619f14,C15_FPP_like::MARTS_RXN_484a249db6f91749,4,1
MARTS_SEQ_da8444c8d1446f32,MARTS_RXN_91d7d339e1488bd0,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,4,0
MARTS_SEQ_dc45e1f9e8629af8,MARTS_RXN_91d7d339e1488bd0,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,4,0
MARTS_SEQ_7de1260f29ef3ccc,MARTS_RXN_91d7d339e1488bd0,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,4,0
MARTS_SEQ_c1d6b806e4b97aed,MARTS_RXN_91d7d339e1488bd0,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,4,0
MARTS_SEQ_dc95828b269974bd,MARTS_RXN_33b3f74378db9fa9,True,False,MARTS_SEQ_7b9011395eaa2a91,C10_GPP_like::MARTS_RXN_33b3f74378db9fa9,0,1
MARTS_SEQ_5be47c7dece0c48d,MARTS_RXN_6d4b93a57332c8e7,False,True,MARTS_SEQ_5be47c7dece0c48d,C15_FPP_like::MARTS_RXN_6d4b93a57332c8e7,3,1
MARTS_SEQ_5be47c7dece0c48d,MARTS_RXN_f0b6b1822fec7bbf,False,True,MARTS_SEQ_5be47c7dece0c48d,C15_FPP_like::MARTS_RXN_67805eaea5cd75f4,3,3
MARTS_SEQ_78f70efd4189833e,MARTS_RXN_b0d6adf0f8f25e7b,False,True,MARTS_SEQ_96c1692b4d950ced,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,4,3
MARTS_SEQ_78f70efd4189833e,MARTS_RXN_081cddde5cfec930,False,True,MARTS_SEQ_96c1692b4d950ced,C15_FPP_like::MARTS_RXN_081cddde5cfec930,4,3
MARTS_SEQ_a0a7b02880651c65,MARTS_RXN_e7b4ed13dce41111,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4ea065b2a78469c4,4,0
MARTS_SEQ_a14f564c3b467ad5,MARTS_RXN_4ea065b2a78469c4,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4ea065b2a78469c4,4,0
MARTS_SEQ_5177631a15b3fff9,MARTS_RXN_b0d6adf0f8f25e7b,False,True,MARTS_SEQ_3c6e7f3dc5e89bb3,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,2,3
MARTS_SEQ_5177631a15b3fff9,MARTS_RXN_081cddde5cfec930,False,True,MARTS_SEQ_3c6e7f3dc5e89bb3,C15_FPP_like::MARTS_RXN_081cddde5cfec930,2,3
MARTS_SEQ_20887ff95e61f74a,MARTS_RXN_4ea065b2a78469c4,False,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4ea065b2a78469c4,4,0
MARTS_SEQ_20887ff95e61f74a,MARTS_RXN_e7b4ed13dce41111,False,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4ea065b2a78469c4,4,0
MARTS_SEQ_25c8c9e146720f15,MARTS_RXN_b6faae8ed504914f,True,True,MARTS_SEQ_7b9011395eaa2a91,C10_GPP_like::MARTS_RXN_b6faae8ed504914f,0,3
